epoch	batch	iter	loss	acc	lr	Failure_case_True	Failure_case_Pred
1	220	220	tensor(0.0604, device='cuda:0')	0.98	5e-07	[ 0 10]	[13  9]
1	221	221	tensor(0.0172, device='cuda:0')	1.0	5e-07	[]	[]
1	222	222	tensor(0.0150, device='cuda:0')	1.0	5e-07	[]	[]
1	223	223	tensor(0.0805, device='cuda:0')	0.99	5e-07	[1]	[3]
1	224	224	tensor(0.0562, device='cuda:0')	0.98	5e-07	[14  8]	[13  0]
1	225	225	tensor(0.0453, device='cuda:0')	0.98	5e-07	[ 5 16]	[0 0]
1	226	226	tensor(0.0341, device='cuda:0')	0.98	5e-07	[17  9]	[ 0 10]
1	227	227	tensor(0.0243, device='cuda:0')	0.99	5e-07	[6]	[5]
1	228	228	tensor(0.0247, device='cuda:0')	0.99	5e-07	[9]	[0]
1	229	229	tensor(0.0348, device='cuda:0')	0.99	5e-07	[0]	[16]
1	230	230	tensor(0.0485, device='cuda:0')	0.98	5e-07	[11 13]	[12 14]
1	231	231	tensor(0.0293, device='cuda:0')	0.99	5e-07	[16]	[0]
1	232	232	tensor(0.0531, device='cuda:0')	0.98	5e-07	[9 9]	[10 10]
1	233	233	tensor(0.0270, device='cuda:0')	0.99	5e-07	[9]	[10]
1	234	234	tensor(0.0151, device='cuda:0')	0.99	5e-07	[7]	[8]
1	235	235	tensor(0.0178, device='cuda:0')	1.0	5e-07	[]	[]
1	236	236	tensor(0.0268, device='cuda:0')	0.99	5e-07	[2]	[0]
1	237	237	tensor(0.0376, device='cuda:0')	0.98	5e-07	[0 0]	[6 5]
1	238	238	tensor(0.0623, device='cuda:0')	0.98	5e-07	[11  9]	[10 10]
1	239	239	tensor(0.0595, device='cuda:0')	0.97	5e-07	[5 9 0]	[6 0 5]
1	240	240	tensor(0.0189, device='cuda:0')	0.99	5e-07	[11]	[12]
1	241	241	tensor(0.0208, device='cuda:0')	1.0	5e-07	[]	[]
1	242	242	tensor(0.0114, device='cuda:0')	1.0	5e-07	[]	[]
1	243	243	tensor(0.0314, device='cuda:0')	0.99	5e-07	[14]	[13]
1	244	244	tensor(0.0535, device='cuda:0')	0.99	5e-07	[1]	[0]
1	245	245	tensor(0.0764, device='cuda:0')	0.97	5e-07	[3 9 5]	[1 0 0]
1	246	246	tensor(0.0274, device='cuda:0')	0.99	5e-07	[4]	[15]
1	247	247	tensor(0.0200, device='cuda:0')	0.99	5e-07	[14]	[13]
1	248	248	tensor(0.0348, device='cuda:0')	0.99	5e-07	[11]	[0]
1	249	249	tensor(0.0446, device='cuda:0')	0.99	5e-07	[0]	[5]
1	250	250	tensor(0.0449, device='cuda:0')	0.99	5e-07	[1]	[3]
1	251	251	tensor(0.0203, device='cuda:0')	0.99	5e-07	[0]	[16]
1	252	252	tensor(0.0114, device='cuda:0')	1.0	5e-07	[]	[]
1	253	253	tensor(0.0223, device='cuda:0')	1.0	5e-07	[]	[]
1	254	254	tensor(0.0519, device='cuda:0')	0.99	5e-07	[0]	[13]
1	255	255	tensor(0.0483, device='cuda:0')	0.97	5e-07	[17  0  4]	[ 9 15  0]
1	256	256	tensor(0.0366, device='cuda:0')	0.98	5e-07	[8 0]	[ 0 10]
1	257	257	tensor(0.0641, device='cuda:0')	0.97	5e-07	[10 12 11]	[ 9 10  0]
1	258	258	tensor(0.0150, device='cuda:0')	1.0	5e-07	[]	[]
1	259	259	tensor(0.0368, device='cuda:0')	0.99	5e-07	[13]	[14]
1	260	260	tensor(0.0494, device='cuda:0')	0.98	5e-07	[9 3]	[10  0]
1	261	261	tensor(0.1571, device='cuda:0')	0.94	5e-07	[ 7 14 14 14 13 16]	[ 0 13 13  0 11  0]
1	262	262	tensor(0.0460, device='cuda:0')	0.99	5e-07	[1]	[15]
1	263	263	tensor(0.0362, device='cuda:0')	0.98	5e-07	[ 4 11]	[0 8]
1	264	264	tensor(0.0276, device='cuda:0')	0.99	5e-07	[0]	[8]
1	265	265	tensor(0.0335, device='cuda:0')	0.98	5e-07	[1 0]	[0 2]
1	266	266	tensor(0.0506, device='cuda:0')	0.98	5e-07	[ 0 12]	[15 11]
1	267	267	tensor(0.0511, device='cuda:0')	0.97	5e-07	[17  5  5]	[0 6 0]
1	268	268	tensor(0.0342, device='cuda:0')	0.98	5e-07	[6 4]	[5 0]
1	269	269	tensor(0.0121, device='cuda:0')	1.0	5e-07	[]	[]
1	270	270	tensor(0.0914, device='cuda:0')	0.97	5e-07	[ 7 11  8]	[0 0 0]
1	271	271	tensor(0.0344, device='cuda:0')	0.99	5e-07	[12]	[13]
1	272	272	tensor(0.1141, device='cuda:0')	0.95	5e-07	[17 14  0  6  0]	[ 0 13 16  5  1]
1	273	273	tensor(0.0630, device='cuda:0')	0.97	5e-07	[10 13  0]	[12 14  9]
1	274	274	tensor(0.0719, device='cuda:0')	0.97	5e-07	[11  1  0]	[8 3 5]
1	275	275	tensor(0.0243, device='cuda:0')	0.99	5e-07	[4]	[2]
1	276	276	tensor(0.0227, device='cuda:0')	1.0	5e-07	[]	[]
1	277	277	tensor(0.0237, device='cuda:0')	0.99	5e-07	[0]	[9]
1	278	278	tensor(0.0268, device='cuda:0')	0.99	5e-07	[11]	[12]
1	279	279	tensor(0.0361, device='cuda:0')	0.99	5e-07	[0]	[16]
1	280	280	tensor(0.0629, device='cuda:0')	0.99	5e-07	[6]	[5]
1	281	281	tensor(0.0447, device='cuda:0')	0.98	5e-07	[13 10]	[14  9]
1	282	282	tensor(0.0222, device='cuda:0')	1.0	5e-07	[]	[]
1	283	283	tensor(0.0303, device='cuda:0')	0.98	5e-07	[0 4]	[9 2]
1	284	284	tensor(0.0425, device='cuda:0')	1.0	5e-07	[]	[]
1	285	285	tensor(0.0481, device='cuda:0')	0.99	5e-07	[4]	[0]
1	286	286	tensor(0.0300, device='cuda:0')	1.0	5e-07	[]	[]
1	287	287	tensor(0.0721, device='cuda:0')	0.99	5e-07	[0]	[16]
1	288	288	tensor(0.0534, device='cuda:0')	0.98	5e-07	[6 9]	[ 5 10]
1	289	289	tensor(0.0167, device='cuda:0')	1.0	5e-07	[]	[]
1	290	290	tensor(0.0480, device='cuda:0')	0.99	5e-07	[8]	[9]
1	291	291	tensor(0.0490, device='cuda:0')	0.97	5e-07	[0 9 2]	[16 11  4]
1	292	292	tensor(0.0163, device='cuda:0')	1.0	5e-07	[]	[]
1	293	293	tensor(0.0261, device='cuda:0')	0.99	5e-07	[0]	[15]
1	294	294	tensor(0.0609, device='cuda:0')	0.98	5e-07	[ 0 12]	[ 5 10]
1	295	295	tensor(0.0159, device='cuda:0')	1.0	5e-07	[]	[]
1	296	296	tensor(0.0219, device='cuda:0')	0.99	5e-07	[14]	[13]
1	297	297	tensor(0.0503, device='cuda:0')	0.98	5e-07	[0 7]	[1 8]
1	298	298	tensor(0.0364, device='cuda:0')	0.99	5e-07	[10]	[9]
1	299	299	tensor(0.0417, device='cuda:0')	0.99	5e-07	[14]	[13]
1	300	300	tensor(0.0223, device='cuda:0')	1.0	5e-07	[]	[]
1	301	301	tensor(0.0590, device='cuda:0')	0.98	5e-07	[14  8]	[13  7]
1	302	302	tensor(0.0591, device='cuda:0')	0.98	5e-07	[13  2]	[0 4]
1	303	303	tensor(0.0298, device='cuda:0')	0.99	5e-07	[4]	[0]
1	304	304	tensor(0.0583, device='cuda:0')	0.97	5e-07	[16 11  2]	[0 0 4]
1	305	305	tensor(0.0713, device='cuda:0')	0.98	5e-07	[11 12]	[12  9]
1	306	306	tensor(0.0292, device='cuda:0')	1.0	5e-07	[]	[]
1	307	307	tensor(0.0409, device='cuda:0')	0.99	5e-07	[16]	[0]
1	308	308	tensor(0.0440, device='cuda:0')	1.0	5e-07	[]	[]
1	309	309	tensor(0.0303, device='cuda:0')	0.99	5e-07	[10]	[9]
1	310	310	tensor(0.0439, device='cuda:0')	0.99	5e-07	[6]	[7]
1	311	311	tensor(0.0894, device='cuda:0')	0.97	5e-07	[ 1 11  9]	[ 0  9 17]
1	312	312	tensor(0.0644, device='cuda:0')	0.98	5e-07	[8 9]	[ 7 10]
1	313	313	tensor(0.0500, device='cuda:0')	0.99	5e-07	[0]	[5]
1	314	314	tensor(0.0453, device='cuda:0')	0.98	5e-07	[ 0 10]	[16  9]
1	315	315	tensor(0.0602, device='cuda:0')	0.99	5e-07	[10]	[9]
1	316	316	tensor(0.0300, device='cuda:0')	1.0	5e-07	[]	[]
1	317	317	tensor(0.0086, device='cuda:0')	1.0	5e-07	[]	[]
1	318	318	tensor(0.0359, device='cuda:0')	0.98	5e-07	[6 9]	[0 8]
1	319	319	tensor(0.0180, device='cuda:0')	1.0	5e-07	[]	[]
1	320	320	tensor(0.0373, device='cuda:0')	0.99	5e-07	[8]	[0]
1	321	321	tensor(0.0360, device='cuda:0')	0.99	5e-07	[0]	[7]
1	322	322	tensor(0.0230, device='cuda:0')	0.99	5e-07	[12]	[10]
1	323	323	tensor(0.0467, device='cuda:0')	0.99	5e-07	[3]	[4]
1	324	324	tensor(0.0423, device='cuda:0')	0.99	5e-07	[2]	[0]
1	325	325	tensor(0.0493, device='cuda:0')	0.98	5e-07	[14 14]	[13 13]
1	326	326	tensor(0.0244, device='cuda:0')	0.99	5e-07	[15]	[0]
1	327	327	tensor(0.0502, device='cuda:0')	0.97	5e-07	[8 1 0]	[ 0  3 16]
1	328	328	tensor(0.0348, device='cuda:0')	0.99	5e-07	[14]	[12]
1	329	329	tensor(0.0503, device='cuda:0')	0.99	5e-07	[7]	[0]
1	330	330	tensor(0.0163, device='cuda:0')	1.0	5e-07	[]	[]
1	331	331	tensor(0.0739, device='cuda:0')	0.98	5e-07	[14 13]	[13  0]
1	332	332	tensor(0.0501, device='cuda:0')	0.98	5e-07	[ 2 13]	[ 4 14]
1	333	333	tensor(0.1117, device='cuda:0')	0.97	5e-07	[17 14 13]	[ 0 13 14]
1	334	334	tensor(0.0429, device='cuda:0')	0.98	5e-07	[3 0]	[ 1 16]
1	335	335	tensor(0.1018, device='cuda:0')	0.95	5e-07	[ 0  1 13  3 16]	[15  3 14  0  0]
1	336	336	tensor(0.0591, device='cuda:0')	0.97	5e-07	[ 8 17  1]	[ 0  0 15]
1	337	337	tensor(0.0207, device='cuda:0')	0.99	5e-07	[10]	[9]
1	338	338	tensor(0.0302, device='cuda:0')	0.99	5e-07	[0]	[16]
1	339	339	tensor(0.0384, device='cuda:0')	0.98	5e-07	[0 9]	[16 17]
1	340	340	tensor(0.0222, device='cuda:0')	1.0	5e-07	[]	[]
1	341	341	tensor(0.0706, device='cuda:0')	0.97	5e-07	[ 9  0 11]	[11  5  0]
1	342	342	tensor(0.0621, device='cuda:0')	0.96	5e-07	[ 0 11  4  5]	[11 12  0  6]
1	343	343	tensor(0.0609, device='cuda:0')	0.98	5e-07	[5 6]	[6 5]
1	344	344	tensor(0.0192, device='cuda:0')	1.0	5e-07	[]	[]
1	345	345	tensor(0.0289, device='cuda:0')	0.99	5e-07	[8]	[7]
1	346	346	tensor(0.0589, device='cuda:0')	0.97	5e-07	[ 1  1 16]	[0 3 0]
1	347	347	tensor(0.0182, device='cuda:0')	1.0	5e-07	[]	[]
1	348	348	tensor(0.0896, device='cuda:0')	0.96	5e-07	[16 14  6  9]	[ 0 13  5 10]
1	349	349	tensor(0.0252, device='cuda:0')	1.0	5e-07	[]	[]
1	350	350	tensor(0.0142, device='cuda:0')	1.0	5e-07	[]	[]
1	351	351	tensor(0.0106, device='cuda:0')	1.0	5e-07	[]	[]
1	352	352	tensor(0.0729, device='cuda:0')	0.96	5e-07	[ 8 16  4 16]	[0 0 2 0]
1	353	353	tensor(0.0241, device='cuda:0')	0.98	5e-07	[3 6]	[0 8]
1	354	354	tensor(0.0465, device='cuda:0')	0.98	5e-07	[ 5 11]	[ 6 12]
1	355	355	tensor(0.0415, device='cuda:0')	0.99	5e-07	[0]	[5]
1	356	356	tensor(0.0665, device='cuda:0')	0.96	5e-07	[ 4 11  5  4]	[2 0 6 0]
1	357	357	tensor(0.0235, device='cuda:0')	1.0	5e-07	[]	[]
1	358	358	tensor(0.0468, device='cuda:0')	0.98	5e-07	[13 13]	[11  0]
1	359	359	tensor(0.0506, device='cuda:0')	0.98	5e-07	[10  0]	[0 7]
1	360	360	tensor(0.0337, device='cuda:0')	0.99	5e-07	[0]	[16]
1	361	361	tensor(0.0209, device='cuda:0')	1.0	5e-07	[]	[]
1	362	362	tensor(0.0363, device='cuda:0')	0.99	5e-07	[12]	[11]
1	363	363	tensor(0.0446, device='cuda:0')	0.99	5e-07	[17]	[0]
1	364	364	tensor(0.0479, device='cuda:0')	0.98	5e-07	[13  7]	[14  0]
1	365	365	tensor(0.0261, device='cuda:0')	1.0	5e-07	[]	[]
1	366	366	tensor(0.0365, device='cuda:0')	0.99	5e-07	[1]	[15]
1	367	367	tensor(0.0272, device='cuda:0')	0.99	5e-07	[11]	[9]
1	368	368	tensor(0.0540, device='cuda:0')	0.98	5e-07	[10  7]	[9 0]
1	369	369	tensor(0.0451, device='cuda:0')	0.99	5e-07	[0]	[13]
1	370	370	tensor(0.0568, device='cuda:0')	0.99	5e-07	[0]	[16]
1	371	371	tensor(0.0396, device='cuda:0')	0.98	5e-07	[ 0 13]	[ 9 14]
1	372	372	tensor(0.0329, device='cuda:0')	0.99	5e-07	[1]	[0]
1	373	373	tensor(0.0417, device='cuda:0')	0.99	5e-07	[0]	[3]
1	374	374	tensor(0.0701, device='cuda:0')	0.98	5e-07	[0 9]	[ 4 11]
1	375	375	tensor(0.0391, device='cuda:0')	0.99	5e-07	[13]	[12]
1	376	376	tensor(0.0418, device='cuda:0')	0.97	5e-07	[ 0 12 14]	[17 11 13]
1	377	377	tensor(0.0125, device='cuda:0')	1.0	5e-07	[]	[]
1	378	378	tensor(0.0571, device='cuda:0')	0.98	5e-07	[14  6]	[13  0]
1	379	379	tensor(0.0519, device='cuda:0')	0.98	5e-07	[10  6]	[9 0]
1	380	380	tensor(0.0761, device='cuda:0')	0.98	5e-07	[ 5 17]	[6 0]
1	381	381	tensor(0.0272, device='cuda:0')	0.99	5e-07	[9]	[0]
1	382	382	tensor(0.0656, device='cuda:0')	0.96	5e-07	[16 14  1 17]	[ 0 13  0  0]
1	383	383	tensor(0.0547, device='cuda:0')	0.97	5e-07	[ 1 14  0]	[ 3 13 13]
1	384	384	tensor(0.0522, device='cuda:0')	0.98	5e-07	[ 0 11]	[ 1 12]
1	385	385	tensor(0.0235, device='cuda:0')	0.99	5e-07	[0]	[8]
1	386	386	tensor(0.0457, device='cuda:0')	0.97	5e-07	[ 5 12  8]	[ 6 10  0]
1	387	387	tensor(0.0395, device='cuda:0')	0.98	5e-07	[11  6]	[12  5]
1	388	388	tensor(0.0656, device='cuda:0')	0.98	5e-07	[ 0 10]	[ 8 12]
1	389	389	tensor(0.0877, device='cuda:0')	0.97	5e-07	[4 5 0]	[0 0 5]
1	390	390	tensor(0.0462, device='cuda:0')	0.98	5e-07	[4 9]	[ 2 10]
1	391	391	tensor(0.0284, device='cuda:0')	0.99	5e-07	[8]	[0]
1	392	392	tensor(0.1275, device='cuda:0')	0.95	5e-07	[8 4 9 8 0]	[7 2 0 0 7]
1	393	393	tensor(0.0310, device='cuda:0')	1.0	5e-07	[]	[]
1	394	394	tensor(0.0260, device='cuda:0')	1.0	5e-07	[]	[]
1	395	395	tensor(0.0563, device='cuda:0')	0.99	5e-07	[0]	[4]
1	396	396	tensor(0.0173, device='cuda:0')	1.0	5e-07	[]	[]
1	397	397	tensor(0.0027, device='cuda:0')	1.0	5e-07	[]	[]
1	398	398	tensor(0.0326, device='cuda:0')	0.98	5e-07	[12  0]	[ 0 16]
1	399	399	tensor(0.0203, device='cuda:0')	1.0	5e-07	[]	[]
1	400	400	tensor(0.0435, device='cuda:0')	0.99	5e-07	[10]	[12]
1	401	401	tensor(0.0301, device='cuda:0')	0.99	5e-07	[0]	[11]
1	402	402	tensor(0.0256, device='cuda:0')	1.0	5e-07	[]	[]
1	403	403	tensor(0.0248, device='cuda:0')	0.99	5e-07	[17]	[0]
1	404	404	tensor(0.0526, device='cuda:0')	0.98	5e-07	[0 9]	[ 5 12]
1	405	405	tensor(0.0219, device='cuda:0')	0.99	5e-07	[0]	[5]
1	406	406	tensor(0.0057, device='cuda:0')	1.0	5e-07	[]	[]
1	407	407	tensor(0.0309, device='cuda:0')	0.99	5e-07	[16]	[0]
1	408	408	tensor(0.0199, device='cuda:0')	1.0	5e-07	[]	[]
2	1	409	tensor(0.0445, device='cuda:0')	1.0	2.5e-07	[]	[]
2	2	410	tensor(0.0711, device='cuda:0')	0.97	2.5e-07	[12  9  9]	[ 0 10  0]
2	3	411	tensor(0.0724, device='cuda:0')	0.97	2.5e-07	[ 4  0 11]	[2 3 0]
2	4	412	tensor(0.0187, device='cuda:0')	1.0	2.5e-07	[]	[]
2	5	413	tensor(0.1258, device='cuda:0')	0.98	2.5e-07	[14 15]	[13  0]
2	6	414	tensor(0.0768, device='cuda:0')	0.96	2.5e-07	[ 9  3 11  5]	[ 0  0 12  6]
2	7	415	tensor(0.0289, device='cuda:0')	1.0	2.5e-07	[]	[]
2	8	416	tensor(0.0183, device='cuda:0')	0.99	2.5e-07	[15]	[0]
2	9	417	tensor(0.1076, device='cuda:0')	0.96	2.5e-07	[ 9 11 11  1]	[11 12 12  4]
2	10	418	tensor(0.0421, device='cuda:0')	0.99	2.5e-07	[14]	[13]
2	11	419	tensor(0.0520, device='cuda:0')	0.97	2.5e-07	[8 6 9]	[ 7  0 10]
2	12	420	tensor(0.0581, device='cuda:0')	0.97	2.5e-07	[ 0 16 12]	[13  0 13]
2	13	421	tensor(0.0235, device='cuda:0')	1.0	2.5e-07	[]	[]
2	14	422	tensor(0.0225, device='cuda:0')	0.99	2.5e-07	[1]	[3]
2	15	423	tensor(0.0441, device='cuda:0')	0.99	2.5e-07	[16]	[0]
2	16	424	tensor(0.0269, device='cuda:0')	0.99	2.5e-07	[0]	[6]
2	17	425	tensor(0.0403, device='cuda:0')	0.99	2.5e-07	[0]	[16]
2	18	426	tensor(0.0435, device='cuda:0')	0.99	2.5e-07	[0]	[4]
2	19	427	tensor(0.0328, device='cuda:0')	0.98	2.5e-07	[ 9 11]	[10 12]
2	20	428	tensor(0.0595, device='cuda:0')	0.98	2.5e-07	[ 4 12]	[15 11]
2	21	429	tensor(0.0442, device='cuda:0')	0.99	2.5e-07	[9]	[17]
2	22	430	tensor(0.0503, device='cuda:0')	0.97	2.5e-07	[0 9 0]	[ 5  0 16]
2	23	431	tensor(0.0219, device='cuda:0')	0.99	2.5e-07	[13]	[11]
2	24	432	tensor(0.0168, device='cuda:0')	1.0	2.5e-07	[]	[]
2	25	433	tensor(0.0427, device='cuda:0')	0.98	2.5e-07	[11  0]	[ 0 16]
2	26	434	tensor(0.0243, device='cuda:0')	0.99	2.5e-07	[10]	[9]
2	27	435	tensor(0.0272, device='cuda:0')	0.99	2.5e-07	[10]	[9]
2	28	436	tensor(0.0411, device='cuda:0')	0.99	2.5e-07	[3]	[4]
2	29	437	tensor(0.0091, device='cuda:0')	1.0	2.5e-07	[]	[]
2	30	438	tensor(0.0624, device='cuda:0')	0.98	2.5e-07	[10 11]	[9 0]
2	31	439	tensor(0.0273, device='cuda:0')	0.99	2.5e-07	[16]	[0]
2	32	440	tensor(0.0556, device='cuda:0')	0.97	2.5e-07	[ 8 14  0]	[ 7 13  9]
2	33	441	tensor(0.0484, device='cuda:0')	0.98	2.5e-07	[0 0]	[ 5 16]
2	34	442	tensor(0.0513, device='cuda:0')	0.97	2.5e-07	[4 0 9]	[ 0 14  0]
2	35	443	tensor(0.0398, device='cuda:0')	0.99	2.5e-07	[13]	[11]
2	36	444	tensor(0.0135, device='cuda:0')	1.0	2.5e-07	[]	[]
2	37	445	tensor(0.0299, device='cuda:0')	0.99	2.5e-07	[2]	[4]
2	38	446	tensor(0.0363, device='cuda:0')	0.99	2.5e-07	[5]	[6]
2	39	447	tensor(0.0401, device='cuda:0')	0.98	2.5e-07	[9 9]	[0 0]
2	40	448	tensor(0.0281, device='cuda:0')	0.99	2.5e-07	[8]	[0]
2	41	449	tensor(0.0449, device='cuda:0')	0.99	2.5e-07	[3]	[4]
2	42	450	tensor(0.0626, device='cuda:0')	0.97	2.5e-07	[6 1 8]	[8 3 7]
2	43	451	tensor(0.0102, device='cuda:0')	1.0	2.5e-07	[]	[]
2	44	452	tensor(0.0060, device='cuda:0')	1.0	2.5e-07	[]	[]
2	45	453	tensor(0.0750, device='cuda:0')	0.95	2.5e-07	[11 15  9  0 16]	[ 9  0  0 16  0]
2	46	454	tensor(0.0187, device='cuda:0')	1.0	2.5e-07	[]	[]
2	47	455	tensor(0.0197, device='cuda:0')	1.0	2.5e-07	[]	[]
2	48	456	tensor(0.0432, device='cuda:0')	0.98	2.5e-07	[ 0 16]	[6 0]
2	49	457	tensor(0.0507, device='cuda:0')	0.99	2.5e-07	[10]	[9]
2	50	458	tensor(0.0300, device='cuda:0')	0.99	2.5e-07	[11]	[10]
2	51	459	tensor(0.0391, device='cuda:0')	0.98	2.5e-07	[12  7]	[11  8]
2	52	460	tensor(0.0299, device='cuda:0')	0.99	2.5e-07	[0]	[8]
2	53	461	tensor(0.0315, device='cuda:0')	0.99	2.5e-07	[10]	[9]
2	54	462	tensor(0.0244, device='cuda:0')	1.0	2.5e-07	[]	[]
2	55	463	tensor(0.0325, device='cuda:0')	0.99	2.5e-07	[0]	[17]
2	56	464	tensor(0.0853, device='cuda:0')	0.96	2.5e-07	[ 0  6  0 14]	[ 2  0 16 13]
2	57	465	tensor(0.0258, device='cuda:0')	0.99	2.5e-07	[0]	[14]
2	58	466	tensor(0.1029, device='cuda:0')	0.95	2.5e-07	[ 7 12 13  2  5]	[ 8 11 14  4  0]
2	59	467	tensor(0.0562, device='cuda:0')	0.98	2.5e-07	[ 1 10]	[0 9]
2	60	468	tensor(0.0360, device='cuda:0')	0.99	2.5e-07	[7]	[0]
2	61	469	tensor(0.0686, device='cuda:0')	0.98	2.5e-07	[2 8]	[4 0]
2	62	470	tensor(0.0422, device='cuda:0')	0.99	2.5e-07	[11]	[0]
2	63	471	tensor(0.0870, device='cuda:0')	0.98	2.5e-07	[ 9 10]	[0 9]
2	64	472	tensor(0.0474, device='cuda:0')	0.98	2.5e-07	[14  0]	[13 16]
2	65	473	tensor(0.0768, device='cuda:0')	0.98	2.5e-07	[16 10]	[0 9]
2	66	474	tensor(0.0556, device='cuda:0')	0.98	2.5e-07	[0 9]	[ 8 10]
2	67	475	tensor(0.0287, device='cuda:0')	0.99	2.5e-07	[13]	[14]
2	68	476	tensor(0.0220, device='cuda:0')	1.0	2.5e-07	[]	[]
2	69	477	tensor(0.0212, device='cuda:0')	1.0	2.5e-07	[]	[]
2	70	478	tensor(0.0573, device='cuda:0')	0.98	2.5e-07	[11 13]	[12  0]
2	71	479	tensor(0.0575, device='cuda:0')	0.99	2.5e-07	[8]	[7]
2	72	480	tensor(0.0099, device='cuda:0')	1.0	2.5e-07	[]	[]
2	73	481	tensor(0.0324, device='cuda:0')	0.98	2.5e-07	[14  0]	[13 17]
2	74	482	tensor(0.0161, device='cuda:0')	1.0	2.5e-07	[]	[]
2	75	483	tensor(0.0354, device='cuda:0')	0.98	2.5e-07	[ 0 10]	[13  9]
2	76	484	tensor(0.0345, device='cuda:0')	0.99	2.5e-07	[11]	[12]
2	77	485	tensor(0.0676, device='cuda:0')	0.97	2.5e-07	[10  0 16]	[9 5 0]
2	78	486	tensor(0.0094, device='cuda:0')	1.0	2.5e-07	[]	[]
2	79	487	tensor(0.0381, device='cuda:0')	0.99	2.5e-07	[10]	[0]
2	80	488	tensor(0.0299, device='cuda:0')	1.0	2.5e-07	[]	[]
2	81	489	tensor(0.0131, device='cuda:0')	1.0	2.5e-07	[]	[]
2	82	490	tensor(0.0257, device='cuda:0')	0.99	2.5e-07	[0]	[17]
2	83	491	tensor(0.0311, device='cuda:0')	0.99	2.5e-07	[13]	[14]
2	84	492	tensor(0.0555, device='cuda:0')	0.98	2.5e-07	[5 6]	[6 5]
2	85	493	tensor(0.0271, device='cuda:0')	0.99	2.5e-07	[7]	[0]
2	86	494	tensor(0.0811, device='cuda:0')	0.98	2.5e-07	[6 1]	[5 0]
2	87	495	tensor(0.0592, device='cuda:0')	0.98	2.5e-07	[13  4]	[14  2]
2	88	496	tensor(0.0176, device='cuda:0')	1.0	2.5e-07	[]	[]
2	89	497	tensor(0.0533, device='cuda:0')	0.98	2.5e-07	[12 17]	[10  0]
2	90	498	tensor(0.0507, device='cuda:0')	0.98	2.5e-07	[8 1]	[ 9 15]
2	91	499	tensor(0.0323, device='cuda:0')	0.99	2.5e-07	[9]	[11]
2	92	500	tensor(0.0351, device='cuda:0')	0.99	2.5e-07	[10]	[9]
2	93	501	tensor(0.0301, device='cuda:0')	0.99	2.5e-07	[11]	[12]
2	94	502	tensor(0.0101, device='cuda:0')	1.0	2.5e-07	[]	[]
2	95	503	tensor(0.0136, device='cuda:0')	1.0	2.5e-07	[]	[]
2	96	504	tensor(0.0428, device='cuda:0')	0.98	2.5e-07	[11  6]	[12  5]
2	97	505	tensor(0.0145, device='cuda:0')	1.0	2.5e-07	[]	[]
2	98	506	tensor(0.0186, device='cuda:0')	1.0	2.5e-07	[]	[]
2	99	507	tensor(0.0227, device='cuda:0')	1.0	2.5e-07	[]	[]
2	100	508	tensor(0.0247, device='cuda:0')	0.99	2.5e-07	[0]	[16]
2	101	509	tensor(0.0392, device='cuda:0')	0.98	2.5e-07	[16  8]	[0 0]
2	102	510	tensor(0.0255, device='cuda:0')	0.99	2.5e-07	[9]	[0]
2	103	511	tensor(0.0203, device='cuda:0')	1.0	2.5e-07	[]	[]
2	104	512	tensor(0.0075, device='cuda:0')	1.0	2.5e-07	[]	[]
2	105	513	tensor(0.0234, device='cuda:0')	1.0	2.5e-07	[]	[]
2	106	514	tensor(0.0796, device='cuda:0')	0.96	2.5e-07	[13 11  9  0]	[11 13  0 14]
2	107	515	tensor(0.0254, device='cuda:0')	1.0	2.5e-07	[]	[]
2	108	516	tensor(0.0119, device='cuda:0')	1.0	2.5e-07	[]	[]
2	109	517	tensor(0.0729, device='cuda:0')	0.98	2.5e-07	[6 0]	[ 0 14]
2	110	518	tensor(0.0424, device='cuda:0')	0.99	2.5e-07	[0]	[1]
2	111	519	tensor(0.0113, device='cuda:0')	1.0	2.5e-07	[]	[]
2	112	520	tensor(0.0692, device='cuda:0')	0.98	2.5e-07	[14 16]	[13  0]
2	113	521	tensor(0.0101, device='cuda:0')	1.0	2.5e-07	[]	[]
2	114	522	tensor(0.0863, device='cuda:0')	0.98	2.5e-07	[ 9 13]	[ 0 14]
2	115	523	tensor(0.0570, device='cuda:0')	0.97	2.5e-07	[ 0  0 10]	[16 11  9]
2	116	524	tensor(0.0762, device='cuda:0')	0.98	2.5e-07	[ 4 11]	[15 12]
2	117	525	tensor(0.0326, device='cuda:0')	1.0	2.5e-07	[]	[]
2	118	526	tensor(0.0314, device='cuda:0')	0.99	2.5e-07	[0]	[2]
2	119	527	tensor(0.0179, device='cuda:0')	0.99	2.5e-07	[0]	[17]
2	120	528	tensor(0.0375, device='cuda:0')	0.98	2.5e-07	[10  5]	[9 0]
2	121	529	tensor(0.0514, device='cuda:0')	0.99	2.5e-07	[13]	[14]
2	122	530	tensor(0.0119, device='cuda:0')	1.0	2.5e-07	[]	[]
2	123	531	tensor(0.0414, device='cuda:0')	0.97	2.5e-07	[ 2 10  8]	[ 4  9 11]
2	124	532	tensor(0.0666, device='cuda:0')	0.98	2.5e-07	[ 0 12]	[15 10]
2	125	533	tensor(0.0140, device='cuda:0')	1.0	2.5e-07	[]	[]
